State,Educated People,Unemployed People,Unemployment Rate %
Arunachal Pradesh,3741,463,12.376369954557605
Madhya Pradesh,2298,493,21.45343777197563
Andhra Pradesh,6872,1901,27.662980209545985
Jharkhand,671,158,23.546944858420268
Mizoram,5524,1080,19.551049963794352
Assam,6859,1567,22.845895903192886
Himachal Pradesh,7279,1258,17.282593762879518
Punjab,5670,1569,27.67195767195767
Karnataka,6012,655,10.894876912840985
Mizoram,2119,395,18.64086833411987
Uttarakhand,8950,1527,17.06145251396648
West Bengal,528,156,29.545454545454547
Tripura,3610,551,15.263157894736842
Tripura,9964,2157,21.64793255720594
Arunachal Pradesh,3359,475,14.141113426615066
Andhra Pradesh,8533,1802,21.11801242236025
Goa,2561,718,28.035923467395545
Tripura,7189,1677,23.32730560578662
Assam,3393,579,17.064544650751547
Meghalaya,5090,1281,25.166994106090375
Bihar,2322,639,27.51937984496124
Manipur,564,159,28.191489361702125
Goa,7007,1782,25.43171114599686
Kerala,6967,1811,25.99397158030716
Punjab,9330,2482,26.60235798499464
Tripura,5986,1145,19.127965252255265
Gujarat,5748,652,11.343075852470424
Rajasthan,5365,1578,29.41286113699907
Gujarat,6882,1768,25.690206335367627
Punjab,4920,1379,28.028455284552845
Gujarat,5790,1658,28.635578583765113
Assam,855,164,19.1812865497076
Gujarat,1648,398,24.150485436893206
Goa,9955,1938,19.467604218985436
West Bengal,6802,742,10.908556306968539
Goa,8488,1376,16.211121583411874
Maharashtra,2231,585,26.22142536978933
Jharkhand,1893,481,25.409403063919704
Chhattisgarh,990,281,28.383838383838384
Tamil Nadu,3764,696,18.49096705632306
Maharashtra,9722,2870,29.52067475828019
Sikkim,6165,1680,27.25060827250608
West Bengal,785,182,23.18471337579618
Nagaland,1719,419,24.374636416521234
Bihar,6501,1820,27.99569297031226
Maharashtra,6747,1688,25.018526752630798
Punjab,9122,2225,24.3915807936856
Uttarakhand,1867,483,25.870380289234063
Himachal Pradesh,3807,1077,28.289992119779356
Uttar Pradesh,6676,1416,21.21030557219892
Sikkim,1766,287,16.25141562853907
Maharashtra,3946,730,18.499746578813987
Goa,2021,360,17.81296387926769
Tamil Nadu,8461,1099,12.989008391443091
Mizoram,3389,964,28.444969017409267
Uttar Pradesh,5977,707,11.828676593608833
Manipur,6935,2036,29.35832732516222
Telangana,3567,693,19.428090832632464
Goa,2925,579,19.794871794871796
Arunachal Pradesh,2632,767,29.141337386018236
Goa,953,244,25.603357817418676
Gujarat,7432,1479,19.900430570505918
Madhya Pradesh,4346,879,20.225494707777266
Uttarakhand,5500,1047,19.03636363636364
Karnataka,1248,313,25.080128205128204
West Bengal,4667,1101,23.591172059138632
Tamil Nadu,2926,359,12.269309637730691
Manipur,3322,700,21.07164358819988
Himachal Pradesh,1432,216,15.083798882681565
Haryana,9361,2066,22.070291635509026
Maharashtra,4103,1154,28.12576163782598
Goa,6711,1752,26.10639248994189
Meghalaya,4140,643,15.531400966183575
West Bengal,4689,771,16.442738323736407
Karnataka,1993,514,25.79026593075765
Bihar,6178,1277,20.67011977986403
Karnataka,3116,664,21.309370988446727
Odisha,2096,549,26.19274809160305
Uttar Pradesh,8278,1555,18.784730611258755
West Bengal,1523,159,10.439921208141826
Uttar Pradesh,7916,2275,28.739262253663465
Bihar,513,61,11.890838206627679
Manipur,3214,777,24.17548226509023
Odisha,2625,761,28.990476190476187
Goa,8254,1338,16.210322267991277
Uttarakhand,3147,406,12.90117572291071
Chhattisgarh,2127,250,11.753643629525152
Nagaland,1067,314,29.42830365510778
Goa,2633,419,15.91340676034941
Tripura,3034,372,12.261041529334213
Bihar,6385,1513,23.696162881754113
Goa,3771,935,24.79448422169186
Himachal Pradesh,3457,600,17.356089094590686
Chhattisgarh,8146,2253,27.65774613307145
Uttarakhand,5015,1161,23.150548354935193
Nagaland,1930,428,22.17616580310881
Telangana,5750,1051,18.278260869565216
Tripura,3721,505,13.571620532115022
Arunachal Pradesh,9303,1686,18.123186069009996
Odisha,4595,1352,29.42328618063112
Arunachal Pradesh,4412,887,20.104261106074343
Manipur,8048,1906,23.682902584493043
Nagaland,8654,1187,13.716200600878206
Haryana,4695,1204,25.64430244941427
Sikkim,2579,263,10.19775106630477
Kerala,9765,1050,10.75268817204301
Manipur,3891,689,17.707530197892574
Mizoram,7775,891,11.459807073954984
Rajasthan,8483,1748,20.605917717788518
Arunachal Pradesh,3444,596,17.305458768873404
Nagaland,9584,2605,27.180717863105176
Madhya Pradesh,4552,650,14.279437609841828
Tamil Nadu,5328,983,18.4496996996997
Manipur,3354,458,13.655336911150865
Tamil Nadu,6680,1728,25.868263473053894
Andhra Pradesh,3605,632,17.53120665742025
Assam,6743,1564,23.194423846952393
Punjab,4978,1250,25.110486139011652
Telangana,9230,2488,26.955579631635967
Uttar Pradesh,2338,597,25.53464499572284
Manipur,3276,503,15.354090354090355
Odisha,844,178,21.09004739336493
Kerala,8130,2199,27.047970479704798
Rajasthan,9936,2474,24.899355877616745
Jharkhand,998,114,11.422845691382765
Manipur,5895,1459,24.749787955894824
Andhra Pradesh,4894,703,14.364527993461381
Madhya Pradesh,3822,808,21.140763997906856
Tamil Nadu,4241,1210,28.531006838009905
Jharkhand,6506,673,10.344297571472486
Odisha,2245,432,19.242761692650333
Chhattisgarh,5099,1457,28.57423024122377
Haryana,8770,1579,18.00456100342075
Bihar,6509,1936,29.74343217084037
Mizoram,5827,1714,29.41479320405011
Madhya Pradesh,5350,1231,23.009345794392523
Goa,9158,2640,28.82725485913955
Rajasthan,8691,1056,12.15050051777701
Maharashtra,4991,1132,22.680825485874575
Mizoram,8972,2519,28.076237182345075
Maharashtra,8505,2288,26.90182245737801
Odisha,7217,892,12.359706249133989
Punjab,1712,401,23.422897196261683
Nagaland,5727,1082,18.89296315697573
Haryana,2176,526,24.172794117647058
Uttarakhand,9241,1885,20.398225300292175
Nagaland,2886,647,22.41857241857242
Manipur,7101,1819,25.616110406984934
Bihar,5148,1199,23.29059829059829
Karnataka,7924,1247,15.737001514386673
Rajasthan,3968,630,15.87701612903226
Karnataka,3592,391,10.885300668151448
Arunachal Pradesh,1773,255,14.382402707275805
Telangana,3567,534,14.970563498738434
Rajasthan,4073,417,10.238153695065062
Mizoram,7014,1128,16.08212147134303
Karnataka,7427,1774,23.885822000807863
Odisha,5387,1234,22.906998329311303
Uttarakhand,946,234,24.735729386892178
Telangana,6698,1167,17.423111376530308
Rajasthan,8645,2074,23.990746096009254
Mizoram,3915,929,23.72924648786718
Assam,980,103,10.510204081632653
Gujarat,2106,517,24.548907882241217
Jharkhand,8343,1949,23.36090135442886
Assam,3925,940,23.949044585987263
Rajasthan,1429,257,17.984604618614416
Madhya Pradesh,8823,1961,22.226000226680267
Jharkhand,5450,661,12.128440366972477
Uttar Pradesh,9049,2113,23.35064648027406
Sikkim,7790,1024,13.145057766367138
Chhattisgarh,5286,690,13.053348467650396
Uttarakhand,8597,1608,18.704199139234618
Chhattisgarh,9025,1013,11.22437673130194
Jharkhand,9539,1846,19.35213334731104
Karnataka,3487,378,10.840263837109262
Madhya Pradesh,3602,993,27.568017767906717
Himachal Pradesh,3725,883,23.70469798657718
Arunachal Pradesh,1776,411,23.14189189189189
Goa,2032,279,13.730314960629922
Haryana,2644,456,17.246596066565807
Andhra Pradesh,1496,215,14.371657754010695
Uttarakhand,8895,1733,19.482855536818438
Arunachal Pradesh,2199,249,11.323328785811732
Uttarakhand,7533,1800,23.894862604540023
Bihar,1952,388,19.87704918032787
Uttar Pradesh,6326,1470,23.237432816945937
Odisha,2644,277,10.476550680786687
Tripura,5809,988,17.00809089344121
Odisha,4063,1191,29.313315284272708
Rajasthan,4637,772,16.648695277118826
Himachal Pradesh,6603,1733,26.24564591852188
Odisha,5529,1466,26.514740459395913
Uttar Pradesh,9395,1565,16.657796700372536
Tripura,5777,1678,29.04621776008309
Haryana,6897,1676,24.300420472669277
Karnataka,3607,862,23.897976157471586
West Bengal,8414,1013,12.03945804611362
Tripura,2756,630,22.85921625544267
Odisha,2632,582,22.112462006079028
Bihar,5239,1251,23.878602786791372
Madhya Pradesh,6995,995,14.224446032880628
Punjab,1202,245,20.382695507487522
Maharashtra,7501,897,11.95840554592721
Tamil Nadu,5913,966,16.336884830035515
Andhra Pradesh,6334,781,12.330281023050205
Karnataka,1748,270,15.446224256292906
Bihar,3251,449,13.81113503537373
Gujarat,4190,642,15.322195704057279
West Bengal,1692,297,17.5531914893617
Bihar,1665,468,28.10810810810811
Uttar Pradesh,2091,311,14.873266379722622
Gujarat,9453,1213,12.831905215275574
Punjab,1700,377,22.176470588235293
Assam,9059,1736,19.16326305331714
Odisha,5423,1516,27.955006453992254
Odisha,9221,2400,26.027545819325454
Gujarat,9044,2203,24.358690844758957
Rajasthan,2028,312,15.384615384615385
Kerala,4308,1006,23.351903435468895
Tamil Nadu,2303,305,13.243595310464611
Andhra Pradesh,1950,220,11.282051282051283
Chhattisgarh,5306,1313,24.745571051639654
Maharashtra,3782,1054,27.86885245901639
Jharkhand,1301,338,25.98001537279016
Assam,3623,983,27.132210874965494
Arunachal Pradesh,581,165,28.399311531841654
Madhya Pradesh,8618,1847,21.431886748665583
Meghalaya,7872,1724,21.90040650406504
Tamil Nadu,541,87,16.081330868761555
Arunachal Pradesh,4037,993,24.597473371315335
Telangana,6547,1940,29.63189246983351
Madhya Pradesh,4855,1224,25.211122554067973
Goa,1244,288,23.15112540192926
Gujarat,8094,836,10.328638497652582
Arunachal Pradesh,504,109,21.626984126984127
Karnataka,5240,939,17.919847328244277
Gujarat,9267,1185,12.787309808999675
Gujarat,5344,761,14.240269461077846
Gujarat,8116,1592,19.615574174470183
Gujarat,4583,937,20.445123281693213
Kerala,5962,1427,23.93492116739349
Odisha,6610,779,11.78517397881997
Sikkim,5386,1093,20.293353137764576
Odisha,2635,657,24.93358633776091
Odisha,5759,954,16.565375933321757
Punjab,7542,1580,20.949350304958898
Assam,1536,191,12.434895833333332
Madhya Pradesh,4598,906,19.70421922575033
Jharkhand,6735,993,14.743875278396438
Punjab,5312,1587,29.875753012048197
Himachal Pradesh,6765,1669,24.67110125646711
Goa,2269,663,29.219920669898634
Rajasthan,1841,377,20.478001086366106
Sikkim,5107,1261,24.691599765028393
Kerala,4185,496,11.851851851851853
Arunachal Pradesh,3215,563,17.511664074650078
Kerala,8090,958,11.841779975278122
Meghalaya,1280,259,20.234375
Madhya Pradesh,3802,1108,29.14255654918464
Meghalaya,602,70,11.627906976744185
Madhya Pradesh,4665,1302,27.90996784565916
Sikkim,4938,692,14.013770757391656
Tripura,8754,1145,13.079734978295637
Odisha,6198,1714,27.6540819619232
Uttar Pradesh,559,101,18.067978533094813
Maharashtra,5093,741,14.549381504025133
Madhya Pradesh,7692,1125,14.625585023400935
Jharkhand,4958,642,12.948769665187577
Sikkim,2000,466,23.3
Gujarat,7800,1253,16.064102564102566
Chhattisgarh,1313,360,27.418126428027417
Mizoram,699,92,13.161659513590845
Himachal Pradesh,9276,1277,13.766709788702029
Uttarakhand,4446,722,16.23931623931624
Goa,4675,717,15.336898395721926
Meghalaya,2824,392,13.881019830028329
Goa,6180,1645,26.618122977346275
Goa,6350,1527,24.04724409448819
West Bengal,2947,302,10.24770953512046
Nagaland,7523,901,11.976605077761532
Andhra Pradesh,3082,890,28.877352368591826
Mizoram,9002,1234,13.70806487447234
Mizoram,7463,2046,27.415248559560503
Andhra Pradesh,5782,808,13.974403320650294
Karnataka,5777,1521,26.328544227107496
Madhya Pradesh,6944,1447,20.838133640552993
Andhra Pradesh,8560,1066,12.453271028037383
Uttarakhand,7944,870,10.95166163141994
Haryana,4915,936,19.043743641912513
Tamil Nadu,1442,291,20.180305131761443
Punjab,1314,357,27.168949771689498
Goa,1634,393,24.05140758873929
Chhattisgarh,9983,1905,19.08244014825203
Punjab,4745,524,11.043203371970495
Chhattisgarh,7358,1361,18.496874150584397
Goa,2349,467,19.880800340570456
Madhya Pradesh,4986,1313,26.333734456478137
Uttarakhand,3455,356,10.303907380607814
Nagaland,4785,1219,25.475444096133753
Punjab,868,134,15.43778801843318
Madhya Pradesh,2402,674,28.059950041631975
Gujarat,4231,594,14.039234223587805
Haryana,749,98,13.084112149532709
Rajasthan,1531,422,27.563683866753756
Mizoram,1837,298,16.22210125204137
Andhra Pradesh,1156,171,14.792387543252595
Telangana,2716,418,15.390279823269514
Meghalaya,4786,1360,28.416213957375682
Karnataka,8989,1192,13.26065190788742
Bihar,8606,1239,14.396932372763189
Bihar,7068,1778,25.15563101301641
Mizoram,5615,1479,26.340160284951025
Mizoram,7511,1815,24.164558647317268
Jharkhand,1349,174,12.898443291326908
Rajasthan,2405,448,18.62785862785863
Rajasthan,9161,1600,17.465342211548958
Goa,1423,324,22.768798313422348
Tripura,2467,340,13.78192136197811
Tripura,1706,378,22.157092614302464
Mizoram,4028,576,14.299900695134063
Nagaland,4565,1253,27.447973713033953
Sikkim,6820,1523,22.331378299120235
Uttar Pradesh,9296,1189,12.790447504302927
Jharkhand,6884,720,10.459035444509006
Madhya Pradesh,5558,818,14.717524289312703
Meghalaya,1724,312,18.097447795823665
Gujarat,917,201,21.919302071973828
Manipur,4207,1146,27.240313762776324
Arunachal Pradesh,1845,204,11.05691056910569
Chhattisgarh,7330,1736,23.68349249658936
Mizoram,5843,1509,25.82577443094301
Chhattisgarh,9482,1157,12.202067074456865
Haryana,4288,752,17.537313432835823
Telangana,6812,1046,15.355255431591308
West Bengal,8428,1223,14.511153298528715
Manipur,6068,1543,25.428477257745552
Haryana,2707,432,15.958625785001848
Tamil Nadu,6928,1079,15.574480369515012
Assam,3696,687,18.58766233766234
Tamil Nadu,6124,1456,23.77531025473547
Mizoram,6317,933,14.769669146746873
West Bengal,6631,1331,20.07238727190469
Meghalaya,3668,986,26.88113413304253
Meghalaya,1630,176,10.797546012269938
Odisha,9195,1419,15.432300163132137
Kerala,7365,2108,28.621860149355054
Telangana,3034,332,10.94264996704021
Manipur,6158,622,10.100682039623255
Haryana,4301,904,21.018367821436875
Uttarakhand,4007,402,10.032443224357374
Assam,8493,2331,27.446132108795478
Tamil Nadu,5661,954,16.85214626391097
Nagaland,5051,1462,28.94476341318551
Bihar,3798,756,19.90521327014218
Haryana,3220,757,23.509316770186338
Maharashtra,3200,860,26.875
West Bengal,4172,857,20.541706615532117
Mizoram,1634,365,22.33782129742962
Goa,8162,2180,26.709139916687086
Chhattisgarh,699,83,11.874105865522175
Sikkim,9149,1263,13.80478740845994
Maharashtra,1819,268,14.733369983507421
Goa,7969,862,10.816915547747522
Punjab,8853,2091,23.619112165367675
Kerala,2519,537,21.317983326716952
Himachal Pradesh,7728,1095,14.169254658385094
Andhra Pradesh,2454,338,13.773431132844335
Nagaland,8556,1899,22.194950911640955
Goa,9883,1170,11.838510573712435
Chhattisgarh,2574,592,22.999222999222997
Arunachal Pradesh,6121,1534,25.061264499264823
Goa,8099,2279,28.139276453883195
Mizoram,9274,2008,21.65193012723744
Gujarat,2449,492,20.08983258472846
Tripura,2037,550,27.00049091801669
Himachal Pradesh,9584,1430,14.920701168614356
Tamil Nadu,4170,1126,27.00239808153477
Punjab,526,129,24.524714828897338
Chhattisgarh,8529,1505,17.645679446593974
Rajasthan,4217,614,14.560113824994072
Karnataka,800,93,11.625
Karnataka,782,136,17.391304347826086
West Bengal,6722,1352,20.113061588812855
Bihar,3404,824,24.206815511163338
Tamil Nadu,4561,579,12.69458452093839
Goa,3435,734,21.36826783114993
Uttarakhand,6818,832,12.202992079788794
Jharkhand,1289,196,15.205585725368504
Himachal Pradesh,9142,1603,17.534456355283307
Nagaland,3629,940,25.902452466244146
Punjab,1577,373,23.652504755865568
Himachal Pradesh,7012,1146,16.343411294922987
West Bengal,9144,1393,15.23403324584427
Karnataka,6765,1492,22.05469327420547
Arunachal Pradesh,9610,2799,29.12591050988554
Manipur,2886,864,29.93762993762994
Goa,6264,1243,19.843550446998723
Tripura,7793,1622,20.813550622353393
Mizoram,9551,980,10.260705685268558
Bihar,7012,1172,16.714204221334857
Haryana,6486,1425,21.970397779833487
Arunachal Pradesh,1356,330,24.336283185840706
Telangana,1849,511,27.636560302866414
Himachal Pradesh,9716,1095,11.270069987649238
Andhra Pradesh,1959,461,23.532414497192445
Telangana,2232,367,16.442652329749105
Goa,7713,1989,25.78763127187865
Meghalaya,5258,743,14.13084823126664
Uttarakhand,8177,1619,19.79943744649627
Uttar Pradesh,3092,616,19.922380336351875
Uttar Pradesh,9323,984,10.554542529228788
Gujarat,2648,531,20.052870090634443
Tripura,6519,809,12.40987881576929
Telangana,8711,1051,12.065204913327976
Meghalaya,4229,1114,26.34192480491842
Goa,6880,756,10.988372093023257
Jharkhand,4272,1226,28.698501872659175
Nagaland,2179,637,29.233593391463973
Mizoram,5469,1416,25.891387822270985
Mizoram,6908,1383,20.020266357845976
Kerala,6952,1487,21.38952819332566
Manipur,3466,697,20.109636468551646
Goa,2558,423,16.536356528537922
Tamil Nadu,1568,162,10.331632653061225
Punjab,9994,2914,29.157494496698018
Meghalaya,1152,180,15.625
Tamil Nadu,4237,1176,27.755487373141374
Maharashtra,5148,903,17.54079254079254
Kerala,8861,2601,29.353346123462366
Kerala,9775,1410,14.42455242966752
Arunachal Pradesh,8410,1356,16.123662306777646
Haryana,5800,827,14.25862068965517
Telangana,8220,2383,28.99026763990268
Uttarakhand,4056,410,10.108481262327416
Mizoram,3273,709,21.662083715245952
Haryana,4026,1202,29.85593641331346
Meghalaya,1600,398,24.875
Tamil Nadu,3195,534,16.71361502347418
Andhra Pradesh,1655,299,18.066465256797585
Chhattisgarh,5566,1403,25.206611570247933
Odisha,2892,474,16.390041493775932
Telangana,677,126,18.61152141802068
Sikkim,3746,872,23.278163374265883
Assam,4285,1110,25.90431738623104
Himachal Pradesh,7136,1360,19.05829596412556
Karnataka,6624,718,10.839371980676328
Goa,983,104,10.579857578840285
Gujarat,7322,1145,15.637803878721659
Gujarat,1928,366,18.983402489626556
Chhattisgarh,3617,628,17.36245507326514
Arunachal Pradesh,4429,1053,23.77511853691578
Sikkim,4768,733,15.373322147651006
West Bengal,9657,2033,21.052086569327948
Chhattisgarh,6964,886,12.722573233773693
Goa,3514,625,17.785998861696072
Goa,7398,1426,19.275479859421466
Gujarat,517,153,29.593810444874276
Bihar,7449,1610,21.613639414686535
Tripura,5606,1001,17.855868712094185
Nagaland,2405,688,28.60706860706861
Meghalaya,7357,2042,27.75587875492728
Rajasthan,5376,1363,25.353422619047617
Odisha,7282,1119,15.366657511672619
Jharkhand,2328,402,17.2680412371134
Telangana,9364,2074,22.148654421187526
Chhattisgarh,1907,261,13.686418458311483
Nagaland,7907,1221,15.442013405842925
Tripura,4283,715,16.693906140555686
Assam,4834,1143,23.645014480761276
Punjab,4741,835,17.612318076355198
Bihar,3198,623,19.480925578486556
Maharashtra,805,84,10.434782608695652
Kerala,4093,923,22.550696310774494
Maharashtra,1166,340,29.15951972555746
Chhattisgarh,5468,1421,25.987564008778346
Nagaland,614,90,14.65798045602606
Uttarakhand,2777,762,27.439683111271158
Gujarat,7995,2217,27.72983114446529
Meghalaya,2309,639,27.674317886530964
Assam,1264,378,29.90506329113924
Sikkim,6115,742,12.1340964840556
Rajasthan,2011,265,13.177523620089508
Karnataka,5210,578,11.09404990403071
Uttarakhand,1070,175,16.355140186915886
Uttar Pradesh,9643,1468,15.223478170693769
Nagaland,8409,1312,15.602330836009038
Goa,4559,1355,29.721430138188197
Uttar Pradesh,3041,657,21.604735284445905
Rajasthan,1293,140,10.827532869296212
Sikkim,1031,132,12.803103782735208
Telangana,2465,472,19.148073022312374
Chhattisgarh,2371,428,18.051455082243777
